id,name,image
1870,Sticker | B1ad3 (Gold) | Atlanta 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/atlanta2017/sig_b1ad3_gold_large.28825a608956f11ad654c717c6cee824ba5e7655.png
2343,Sticker | B1ad3 | Krakow 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/krakow2017/sig_b1ad3_large.72b244057a33c3ed8812faf0989fc5f2bdd1eebf.png
2344,Sticker | B1ad3 (Foil) | Krakow 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/krakow2017/sig_b1ad3_foil_large.01d3da81d6357c989387a23bd4ae63836c328f57.png
2345,Sticker | B1ad3 (Gold) | Krakow 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/krakow2017/sig_b1ad3_gold_large.5c2f0dfda5c97617041e7676269e5cec2d59da90.png
2711,Sticker | B1ad3 | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_b1ad3_large.76d25b6065f0c2ea83aafe082560622d1ea26589.png
2712,Sticker | B1ad3 (Foil) | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_b1ad3_foil_large.6c9a9766e1bd25ed68a9dda182b17ea66e47229f.png
2713,Sticker | B1ad3 (Gold) | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_b1ad3_gold_large.b41c3c16278c13a870cb74a68b749be6fc15246e.png
599,Sticker | reltuC | Cologne 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2015/sig_reltuc_large.8a62005140db1c91611548d1e14cf826fee02a55.png
600,Sticker | reltuC (Foil) | Cologne 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2015/sig_reltuc_foil_large.612139995e4e73d11cdc3442e26d2294ce516f2a.png
601,Sticker | reltuC (Gold) | Cologne 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2015/sig_reltuc_gold_large.e165acf718d03c8570c40d6f77a3ebba85dbb26c.png
671,Sticker | reltuC | Cluj-Napoca 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cluj2015/sig_reltuc_large.879a96c9d4c501d57ed38164300f5726c9011575.png
672,Sticker | reltuC (Foil) | Cluj-Napoca 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cluj2015/sig_reltuc_foil_large.4b3a0f3f0acd300ef924cb7871ff4c5d2f24b8df.png
673,Sticker | reltuC (Gold) | Cluj-Napoca 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cluj2015/sig_reltuc_gold_large.90820630e8cd0c68e486614d59aba9541b8c8815.png
2940,Sticker | Attacker | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_attacker_large.691843a8c0f846b5fc9598b3ea761374f9e6fb28.png
2941,Sticker | Attacker (Foil) | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_attacker_foil_large.63855ee1e67d0c1f22cd6633706ad77c7d50dbee.png
2942,Sticker | Attacker (Gold) | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_attacker_gold_large.72af006305077324bb3096fca2e9060e066d9630.png
3876,Sticker | Attacker | Katowice 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/katowice2019/sig_attacker_large.ed6e7d229bfab3547c0d3e909bd3b6b79665b95d.png
3877,Sticker | Attacker (Foil) | Katowice 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/katowice2019/sig_attacker_foil_large.d44ab582facc5e6a52c0cdb9c6fad85d4843ec9f.png
3878,Sticker | Attacker (Gold) | Katowice 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/katowice2019/sig_attacker_gold_large.77ebfd0ff8ce65ffaf4a2419d0699617d5041e9a.png
4405,Sticker | Attacker | Berlin 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/berlin2019/sig_attacker_large.4dc29b278948508df211edbc658b4194a00ec9d7.png
4406,Sticker | Attacker (Foil) | Berlin 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/berlin2019/sig_attacker_foil_large.035c735157c440a0258092b4b542bf13d9d9acc5.png
4407,Sticker | Attacker (Gold) | Berlin 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/berlin2019/sig_attacker_gold_large.3dd513b461b4d77683bfba7b944a0d0d4d87bc55.png
2912,Sticker | captainMo | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_captainmo_large.4166099978e6f21f05f67b3d9afaa57e91df647f.png
2913,Sticker | captainMo (Foil) | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_captainmo_foil_large.4e0f2011f5909d1b3bd3c40a405dd035a43d817a.png
2914,Sticker | captainMo (Gold) | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_captainmo_gold_large.2216e656b97b44c1cd72a7e8737cf83a68133a7f.png
3428,Sticker | captainMo | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_captainmo_large.b7cfa4ccba467fada7e05b315a6c066d5234ed87.png
3429,Sticker | captainMo (Foil) | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_captainmo_foil_large.32cf62407a9ca81f7680afbefc2fe9a342768699.png
3430,Sticker | captainMo (Gold) | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_captainmo_gold_large.cd4bd26fc2fca3330608ac0c2f87c40d383cd2a0.png
5168,Sticker | refrezh | Stockholm 2021,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/stockh2021/sig_refrezh_large.b15bffacd836f0fc380ccd8518b4f2e7b6511c83.png
5169,Sticker | refrezh (Holo) | Stockholm 2021,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/stockh2021/sig_refrezh_holo_large.67354f8296a0228f7c4385ced478e861eae6833a.png
5170,Sticker | refrezh (Gold) | Stockholm 2021,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/stockh2021/sig_refrezh_gold_large.666f9568b252d5733e3edfa4c57873c1f8d9d533.png
5408,Sticker | refrezh | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_refrezh_large.2216d8e0ec4ba5de297e20abfa48d84aac186072.png
5409,Sticker | refrezh (Glitter) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_refrezh_glitter_large.be241266d56f920e962b608981b81be970f6db5a.png
5410,Sticker | refrezh (Holo) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_refrezh_holo_large.a35ee23e980d5da3a639d5c423e87cd40de4422c.png
5411,Sticker | refrezh (Gold) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_refrezh_gold_large.bf86cf4989eedd62ea6086085915a4beb25aa8ef.png
6194,Sticker | refrezh | Rio 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_refrezh_large.05a51575674c454be81b7f7ede95e39724675b6a.png
6195,Sticker | refrezh (Glitter) | Rio 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_refrezh_glitter_large.36edaf83bc00631dd61f01dca41cd1fbc167126b.png
6196,Sticker | refrezh (Holo) | Rio 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_refrezh_holo_large.384852b60ab3d53307ffea2f17ce54c88dbe3e2d.png
6197,Sticker | refrezh (Gold) | Rio 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_refrezh_gold_large.e1773c63a9810a6df28872c99a06b9fb785053a0.png
1246,Sticker | s1mple | MLG Columbus 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/columbus2016/sig_s1mple_large.88da25e3611948e6f5f646d4b20b50c4be8ffefe.png
1247,Sticker | s1mple (Foil) | MLG Columbus 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/columbus2016/sig_s1mple_foil_large.df17177846d1eb18fccae65f9f7f74020dd20f5e.png
1248,Sticker | s1mple (Gold) | MLG Columbus 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/columbus2016/sig_s1mple_gold_large.2e54cd7dcc20dd66ebf5004ef38177e85fb2d474.png
1556,Sticker | s1mple | Cologne 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2016/sig_s1mple_large.2d4f8c42bf52e6a0c2771b5fd1f699be58870cfc.png
1557,Sticker | s1mple (Foil) | Cologne 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2016/sig_s1mple_foil_large.91b9d6604dd336763d1eccde4b36eb8edfef6749.png
1558,Sticker | s1mple (Gold) | Cologne 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2016/sig_s1mple_gold_large.d7ad1e296c68bb0e9b68975f1a3071b7aa959efb.png
1955,Sticker | s1mple | Atlanta 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/atlanta2017/sig_s1mple_large.24823ccca79b70dab1eef0ce3db1975cc51defab.png
1956,Sticker | s1mple (Foil) | Atlanta 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/atlanta2017/sig_s1mple_foil_large.3b14cd240f6fbb86fb8d8d6de57e828e63b83cc2.png
1957,Sticker | s1mple (Gold) | Atlanta 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/atlanta2017/sig_s1mple_gold_large.99880b4f6268c6966b1ff4dc83631ab5f8386486.png
2217,Sticker | s1mple | Krakow 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/krakow2017/sig_s1mple_large.0d3c3a9fc5e85da2379de8f9febd20005538df4a.png
2218,Sticker | s1mple (Foil) | Krakow 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/krakow2017/sig_s1mple_foil_large.c73e20ffade6a7727674098e74c5e2c06ca51a3a.png
2219,Sticker | s1mple (Gold) | Krakow 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/krakow2017/sig_s1mple_gold_large.2d08a677bb840bbf82bf49460bb16080955e0bd8.png
2735,Sticker | s1mple | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_s1mple_large.a088c6d5f2200df4691d3e6a47da3ccfc5b0c94d.png
2736,Sticker | s1mple (Foil) | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_s1mple_foil_large.881223c4d02a4a377d93081c4ea3cdb3549ed0c7.png
2737,Sticker | s1mple (Gold) | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_s1mple_gold_large.662626ca7915c4ee2655b304d35be8bbd2892487.png
3116,Sticker | s1mple | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_s1mple_large.f38d4a959bae99dd0c385068eccfa32a1625690e.png
3117,Sticker | s1mple (Foil) | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_s1mple_foil_large.350855de8469c687485c622c381c35dffd080943.png
3118,Sticker | s1mple (Gold) | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_s1mple_gold_large.ba59d38fe891239ba4a5860fc8815642c9b98b2d.png
3786,Sticker | s1mple | Katowice 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/katowice2019/sig_s1mple_large.59f0151d3e3ab476ed4e4f559abf18fdd334d17a.png
3787,Sticker | s1mple (Foil) | Katowice 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/katowice2019/sig_s1mple_foil_large.fb36760f73c46bbe32907a0118efb603b343b5bf.png
3788,Sticker | s1mple (Gold) | Katowice 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/katowice2019/sig_s1mple_gold_large.545b4b539605faf85e6c6d11f2798f93ef4f59d3.png
4192,Sticker | s1mple | Berlin 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/berlin2019/sig_s1mple_large.d7f68d52f320a6c0a04593ce8f3a08f8a34da6c4.png
4193,Sticker | s1mple (Foil) | Berlin 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/berlin2019/sig_s1mple_foil_large.f8467226ca6a0a878912e58c06c4e449f91a03f2.png
4194,Sticker | s1mple (Gold) | Berlin 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/berlin2019/sig_s1mple_gold_large.71e4f4ea2585092f17e3b020a6f828211fb21e94.png
5129,Sticker | s1mple | Stockholm 2021,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/stockh2021/sig_s1mple_large.e6754a75fd1d7a277308a3ef60c6b1958b981f6e.png
5130,Sticker | s1mple (Holo) | Stockholm 2021,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/stockh2021/sig_s1mple_holo_large.4ecc068f96c0ac6a531e5f187c98ee403077cf9b.png
5131,Sticker | s1mple (Gold) | Stockholm 2021,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/stockh2021/sig_s1mple_gold_large.9a8154d7c88069004ca8d57feb4b75dbe612c2dc.png
5536,Sticker | s1mple | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_s1mple_large.84e9655cf72b2c21ba315e8fa9ca3b4d27f4e35e.png
5537,Sticker | s1mple (Glitter) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_s1mple_glitter_large.5fc58735a20977f415baef0ebd9785377896a7d8.png
5538,Sticker | s1mple (Holo) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_s1mple_holo_large.c44cf55c5859d283ec77e09ecb42ce8698e26b9e.png
5539,Sticker | s1mple (Gold) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_s1mple_gold_large.78fe15646e52dd1c2260ca6f0aa6b6f636623cf8.png
6162,Sticker | s1mple | Rio 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_s1mple_large.43d0f9ee1a3226ff6cbc41cc48b8c69a56ee00c7.png
6163,Sticker | s1mple (Glitter) | Rio 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_s1mple_glitter_large.233500b50e671b7bc052b7a2a5fab8dec3125ee5.png
6164,Sticker | s1mple (Holo) | Rio 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_s1mple_holo_large.fb4242cab3c085bab146df8db65af2f293b68cb1.png
6165,Sticker | s1mple (Gold) | Rio 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/rio2022/sig_s1mple_gold_large.aefbb0ccd410fb5a0287410c7b1ac6ba7157a4c7.png
6769,Sticker | s1mple | Paris 2023,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/paris2023/sig_s1mple_large.6de45f5de4a3e692f5e9e43dc34c370ce281d0ec.png
6770,Sticker | s1mple (Glitter) | Paris 2023,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/paris2023/sig_s1mple_glitter_large.e3fe1389a8278750b2512e2977fc674f9d8e6074.png
6771,Sticker | s1mple (Holo) | Paris 2023,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/paris2023/sig_s1mple_holo_large.b638ed23f945ad891946df8fd959b4ae2a0e5e1d.png
6772,Sticker | s1mple (Gold) | Paris 2023,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/paris2023/sig_s1mple_gold_large.8bdd669e65d52a11effdca5b41988e942102fc0d.png
560,Sticker | rallen | Cologne 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2015/sig_rallen_large.8f0a556f8dfce6dd6b9b40b6669faf30e6420a49.png
561,Sticker | rallen (Foil) | Cologne 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2015/sig_rallen_foil_large.baf921c741e807b8d5cab770ccab28b3a0c00b23.png
562,Sticker | rallen (Gold) | Cologne 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2015/sig_rallen_gold_large.b59146049b19ceb9a7d38a721fec80d8e754d907.png
893,Sticker | rallen | Cluj-Napoca 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cluj2015/sig_rallen_large.113c16bb5dbfa24164cc9e4f2ab9fdd7c31aeb81.png
894,Sticker | rallen (Foil) | Cluj-Napoca 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cluj2015/sig_rallen_foil_large.0c4f9920cdba81155f3663bed73f8d177e6c9f5b.png
895,Sticker | rallen (Gold) | Cluj-Napoca 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cluj2015/sig_rallen_gold_large.2f8ae0c7eaa713a0c2737c5d595e13709c561aa1.png
6861,Sticker | rallen | Paris 2023,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/paris2023/sig_rallen_large.62f1d99e765d5fc16d58c3001769196759f6dd27.png
6862,Sticker | rallen (Glitter) | Paris 2023,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/paris2023/sig_rallen_glitter_large.959ef0680d9c3fd84a6db990718b6a0da2034b3a.png
6863,Sticker | rallen (Holo) | Paris 2023,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/paris2023/sig_rallen_holo_large.427aa0be507d36ce985fad904df8fd952836a691.png
6864,Sticker | rallen (Gold) | Paris 2023,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/paris2023/sig_rallen_gold_large.21f091b5d82cb80aa7589335390a7e3660cf897d.png
467,Sticker | cajunb | Cologne 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2015/sig_cajunb_large.7b10c16f52dad874f55443d23b8739079663b333.png
468,Sticker | cajunb (Foil) | Cologne 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2015/sig_cajunb_foil_large.2e1f7ef48b5d5859ff45943b63fad6f69c26481a.png
469,Sticker | cajunb (Gold) | Cologne 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2015/sig_cajunb_gold_large.899f62138df131288c1b787b9d5108d90ba41c1e.png
866,Sticker | cajunb | Cluj-Napoca 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cluj2015/sig_cajunb_large.6883dcaead5429912cbee25dd2973ca04ba0d36d.png
867,Sticker | cajunb (Foil) | Cluj-Napoca 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cluj2015/sig_cajunb_foil_large.680d048ea76d9a868a7756005456693047a1363c.png
868,Sticker | cajunb (Gold) | Cluj-Napoca 2015,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cluj2015/sig_cajunb_gold_large.c48f0ccd39c4d7b1e1af13c6e2327fa77067acf3.png
1270,Sticker | cajunb | MLG Columbus 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/columbus2016/sig_cajunb_large.c070a21127f58d7f45043be7e74661b285548cc7.png
1271,Sticker | cajunb (Foil) | MLG Columbus 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/columbus2016/sig_cajunb_foil_large.ae42e99b8b3455963fce747a7d9c944cd6075312.png
1272,Sticker | cajunb (Gold) | MLG Columbus 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/columbus2016/sig_cajunb_gold_large.52d1203757f232b8a004740fe034fa7f0f1c976f.png
1535,Sticker | cajunb | Cologne 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2016/sig_cajunb_large.d4f0f11e9ce9f843eee2c909bbaaf11f7dbfe259.png
1536,Sticker | cajunb (Foil) | Cologne 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2016/sig_cajunb_foil_large.e042168eac55942bc590234680c40f8c30a7cc40.png
1537,Sticker | cajunb (Gold) | Cologne 2016,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/cologne2016/sig_cajunb_gold_large.77632a4cd2ad4939847373bf0385acdb48391b81.png
1973,Sticker | cajunb | Atlanta 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/atlanta2017/sig_cajunb_large.590b485f393f14c6a4d189ac55643b2b738e0752.png
1974,Sticker | cajunb (Foil) | Atlanta 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/atlanta2017/sig_cajunb_foil_large.b4e4e3f7e338a7d81fb747b861d66dc9c021c8fc.png
1975,Sticker | cajunb (Gold) | Atlanta 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/atlanta2017/sig_cajunb_gold_large.c38a79fcbd3bfa796489a4fa43522eb633a8fecb.png
2241,Sticker | cajunb | Krakow 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/krakow2017/sig_cajunb_large.0e41c7f68e5eeb5e4b4aaaa52c12747e508fa129.png
2242,Sticker | cajunb (Foil) | Krakow 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/krakow2017/sig_cajunb_foil_large.229da2c763756564f437357851ad3c050618ce20.png
2243,Sticker | cajunb (Gold) | Krakow 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/krakow2017/sig_cajunb_gold_large.21ea4b376021fc990a3b476e1b0d3bf75328dd70.png
2669,Sticker | cajunb | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_cajunb_large.97a7691f6e91f1bb60709bcab9afec07de228376.png
2670,Sticker | cajunb (Foil) | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_cajunb_foil_large.77b32e1c316c3ed28d833269f71bf03001b2adfd.png
2671,Sticker | cajunb (Gold) | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_cajunb_gold_large.f5ec78655966c5eb5d0c97ec3f9d375007ea531d.png
3380,Sticker | cajunb | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_cajunb_large.89f8ea70a81d448778420e581c02102b000b02ed.png
3381,Sticker | cajunb (Foil) | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_cajunb_foil_large.46b3d4446d30fa48718e2d442ab1c9821d1120c6.png
3382,Sticker | cajunb (Gold) | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_cajunb_gold_large.b7b7a5011477f3eacc97c37b4ecda6f580464f43.png
1961,Sticker | Lekr0 | Atlanta 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/atlanta2017/sig_lekro_large.c51d4de8b9380041931f33254d52e1567e2de382.png
1962,Sticker | Lekr0 (Foil) | Atlanta 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/atlanta2017/sig_lekro_foil_large.ca07b96e1ed360c1782c4236227499500e24f2d5.png
1963,Sticker | Lekr0 (Gold) | Atlanta 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/atlanta2017/sig_lekro_gold_large.a4bdbebb20287e38d05d7224a52ac6b03f143a07.png
2633,Sticker | Lekr0 | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_lekro_large.604bf2b451437809f23138ad7bdaca10e2d60390.png
2634,Sticker | Lekr0 (Foil) | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_lekro_foil_large.65cfaf1604b367c802175ddde6fb6660c13c6373.png
2635,Sticker | Lekr0 (Gold) | Boston 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/boston2018/sig_lekro_gold_large.8c08ba6e06572adaadaba9f389589049ed51f7ec.png
3326,Sticker | Lekr0 | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_lekro_large.07f4066a1201dc19e6492f474210b604d959a3ae.png
3327,Sticker | Lekr0 (Foil) | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_lekro_foil_large.59f1783a7178704f524ecf53a3dcfb2675ef9d10.png
3328,Sticker | Lekr0 (Gold) | London 2018,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/london2018/sig_lekro_gold_large.4f5b97c94baf6036f3108823b5cec8c3744baf45.png
3798,Sticker | Lekr0 | Katowice 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/katowice2019/sig_lekro_large.f90456e99c5da129637b1d6573cdf92f00245d79.png
3799,Sticker | Lekr0 (Foil) | Katowice 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/katowice2019/sig_lekro_foil_large.9e07dcbba6abcde3c4fd8b3ebaef15e1b69c8091.png
3800,Sticker | Lekr0 (Gold) | Katowice 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/katowice2019/sig_lekro_gold_large.21d6b4dbccba6e97c447f378058f497ef2d7eef0.png
4207,Sticker | Lekr0 | Berlin 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/berlin2019/sig_lekro_large.0507d49fc46c065ca974e67792f0c0495b6b7321.png
4208,Sticker | Lekr0 (Foil) | Berlin 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/berlin2019/sig_lekro_foil_large.91c30f4fd1ee72fbbce70948ceba1f944b52b6fd.png
4209,Sticker | Lekr0 (Gold) | Berlin 2019,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/berlin2019/sig_lekro_gold_large.40101d010d135055472dce2478991303ad253fbf.png
5828,Sticker | hatz | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_hatz_large.3314b0885a3f6189a58970d241737e945f5ff9d8.png
5829,Sticker | hatz (Glitter) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_hatz_glitter_large.db6e2834007f378c58320eddf81e87f295a3bd5d.png
5830,Sticker | hatz (Holo) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_hatz_holo_large.de92be1b5692ba07a39b5ab95bf9a39bb3b0cac7.png
5831,Sticker | hatz (Gold) | Antwerp 2022,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/antwerp2022/sig_hatz_gold_large.cb2cc75c8d51551f3691bb0f4caab8b80860e253.png
2199,Sticker | felps | Krakow 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/krakow2017/sig_felps_large.2e16bc616714c0bd56515fcf651ae7675672129a.png
2200,Sticker | felps (Foil) | Krakow 2017,https://steamcdn-a.akamaihd.net/apps/730/icons/econ/stickers/krakow2017/sig_felps_foil_large.4841e6938125451027ed86bbe35fd9dc3ae5185c.png
